employee_id,active_employee,department,job_role,gender,office_site,age_band,atsi_identification,employee_status,career_metric,career_years,career_year_band
E102110,1,Operations,Logistics Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E102127,0,Operations,Operations Coordinator,Female,Sydney Branch,25-34,No,Terminated,Years With Current Manager,0,0-1
E102161,0,Operations,Logistics Officer,Male,Sydney Branch,45-54,No,Terminated,Years With Current Manager,1,0-1
E102328,0,Operations,Operations Coordinator,Female,Sydney Branch,55-65,Yes,Terminated,Years With Current Manager,0,0-1
E102334,1,Operations,Operations Coordinator,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E102341,1,Operations,Operations Coordinator,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E102411,1,Operations,Operations Coordinator,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E102429,0,Operations,Logistics Officer,Male,Sydney Branch,55-65,Yes,Terminated,Years With Current Manager,5,4-5
E102484,1,Operations,Operations Coordinator,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E102498,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E102613,1,Operations,Logistics Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,6,6-10
E102671,1,Operations,Operations Coordinator,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E102708,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E102746,0,Operations,Logistics Officer,Female,Sydney Branch,35-44,Yes,Terminated,Years With Current Manager,1,0-1
E102809,1,Operations,Logistics Officer,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,5,4-5
E102871,1,Operations,Operations Coordinator,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E102942,1,Operations,Logistics Officer,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E102944,1,Operations,Operations Coordinator,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,1,0-1
E102952,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,10,6-10
E103049,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E103067,0,Operations,Logistics Officer,Female,Sydney Branch,45-54,Yes,Terminated,Years With Current Manager,0,0-1
E103145,1,Operations,Operations Coordinator,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,8,6-10
E103167,1,Operations,Logistics Officer,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E103186,1,Operations,Operations Coordinator,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,1,0-1
E103201,1,Operations,Operations Coordinator,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,5,4-5
E103267,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,7,6-10
E103341,1,Operations,Operations Coordinator,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,3,2-3
E103357,0,Operations,Logistics Officer,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,2,2-3
E103377,1,Operations,Logistics Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,11,10+
E103519,1,Operations,Operations Coordinator,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E103557,0,Operations,Operations Coordinator,Male,Sydney Branch,45-54,No,Terminated,Years With Current Manager,1,0-1
E103642,1,Operations,Logistics Officer,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E103729,1,Operations,Operations Coordinator,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,4,4-5
E103750,1,Operations,Operations Coordinator,Female,Sydney Branch,22-24,No,Active,Years With Current Manager,1,0-1
E103771,1,Operations,Logistics Officer,Male,Sydney Branch,25-34,Yes,Active,Years With Current Manager,0,0-1
E103860,1,Operations,Operations Coordinator,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,2,2-3
E100100,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E100111,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E100153,1,Operations,Site Supervisor,Female,Sydney Branch,45-54,Yes,Active,Years With Current Manager,6,6-10
E100168,0,Operations,Site Supervisor,Male,Sydney Branch,55-65,No,Terminated,Years With Current Manager,9,6-10
E100184,1,Operations,Site Supervisor,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E100223,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,16,10+
E100265,1,Operations,Site Supervisor,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,12,10+
E100376,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E100402,1,Operations,Site Supervisor,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,4,4-5
E100433,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E100503,0,Operations,Site Supervisor,Male,Sydney Branch,22-24,Yes,Terminated,Years With Current Manager,0,0-1
E100551,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,4,4-5
E100683,0,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Terminated,Years With Current Manager,4,4-5
E100804,1,Operations,Site Supervisor,Male,Sydney Branch,45-54,Yes,Active,Years With Current Manager,3,2-3
E100828,0,Operations,Site Supervisor,Male,Sydney Branch,45-54,No,Terminated,Years With Current Manager,0,0-1
E100908,1,Operations,Site Supervisor,Male,Sydney Branch,45-54,Yes,Active,Years With Current Manager,0,0-1
E101009,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,6,6-10
E101035,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101096,0,Operations,Site Supervisor,Male,Sydney Branch,55-65,No,Terminated,Years With Current Manager,2,2-3
E101133,1,Operations,Site Supervisor,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,5,4-5
E101171,1,Operations,Site Supervisor,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,9,6-10
E101218,1,Operations,Site Supervisor,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E101273,1,Operations,Site Supervisor,Female,Sydney Branch,55-65,No,Active,Years With Current Manager,2,2-3
E101300,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E101321,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E101373,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101421,1,Operations,Site Supervisor,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,11,10+
E101468,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,6,6-10
E101574,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E101609,0,Operations,Site Supervisor,Female,Sydney Branch,25-34,Yes,Terminated,Years With Current Manager,4,4-5
E101759,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E101781,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,4,4-5
E101874,1,Operations,Site Supervisor,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,2,2-3
E101880,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E101964,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,7,6-10
E101965,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,8,6-10
E102070,1,Operations,Site Supervisor,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E102072,0,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Terminated,Years With Current Manager,2,2-3
E102087,1,Operations,Site Supervisor,Female,Sydney Branch,45-54,Yes,Active,Years With Current Manager,0,0-1
E102191,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E102223,1,Operations,Site Supervisor,Male,Sydney Branch,55-65,Yes,Active,Years With Current Manager,3,2-3
E102280,1,Operations,Site Supervisor,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,5,4-5
E102292,1,Operations,Site Supervisor,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,9,6-10
E102391,0,Operations,Site Supervisor,Male,Sydney Branch,45-54,No,Terminated,Years With Current Manager,0,0-1
E102399,0,Operations,Site Supervisor,Female,Sydney Branch,55-65,Yes,Terminated,Years With Current Manager,3,2-3
E102480,0,Operations,Site Supervisor,Female,Sydney Branch,55-65,No,Terminated,Years With Current Manager,6,6-10
E102583,0,Operations,Site Supervisor,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,3,2-3
E102717,0,Operations,Site Supervisor,Male,Sydney Branch,55-65,No,Terminated,Years With Current Manager,1,0-1
E102806,1,Operations,Site Supervisor,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,5,4-5
E102903,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,11,10+
E102995,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,1,0-1
E103027,1,Operations,Site Supervisor,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E103069,1,Operations,Site Supervisor,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,0,0-1
E103174,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E103185,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,Yes,Active,Years With Current Manager,3,2-3
E103210,1,Operations,Site Supervisor,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,8,6-10
E103358,1,Operations,Site Supervisor,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,9,6-10
E103579,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,7,6-10
E103649,0,Operations,Site Supervisor,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,1,0-1
E103650,1,Operations,Site Supervisor,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E103687,1,Operations,Site Supervisor,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E103717,1,Operations,Site Supervisor,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,4,4-5
E103772,0,Operations,Site Supervisor,Female,Sydney Branch,35-44,Yes,Terminated,Years With Current Manager,3,2-3
E103800,1,Operations,Site Supervisor,Female,Sydney Branch,35-44,Yes,Active,Years With Current Manager,0,0-1
E100071,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E100120,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E100132,1,Operations,Operations Manager,Female,Sydney Branch,55-65,No,Active,Years With Current Manager,2,2-3
E100139,0,Operations,Operations Manager,Female,Sydney Branch,35-44,Yes,Terminated,Years With Current Manager,1,0-1
E100228,1,Operations,Operations Manager,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E100295,0,Operations,Operations Manager,Male,Sydney Branch,45-54,No,Terminated,Years With Current Manager,2,2-3
E100534,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E100549,0,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,2,2-3
E100553,1,Operations,Operations Manager,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,3,2-3
E100586,1,Operations,Operations Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E100618,1,Operations,Operations Manager,Female,Sydney Branch,55-65,Yes,Active,Years With Current Manager,8,6-10
E100635,1,Operations,Operations Manager,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,2,2-3
E100641,1,Operations,Operations Manager,Male,Sydney Branch,35-44,Yes,Active,Years With Current Manager,3,2-3
E100664,0,Operations,Operations Manager,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,5,4-5
E100689,1,Operations,Operations Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E100879,1,Operations,Operations Manager,Male,Sydney Branch,45-54,Yes,Active,Years With Current Manager,1,0-1
E100972,1,Operations,Operations Manager,Male,Sydney Branch,45-54,No,Active,Years With Current Manager,0,0-1
E101043,1,Operations,Operations Manager,Male,Sydney Branch,35-44,Yes,Active,Years With Current Manager,15,10+
E101066,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E101142,1,Operations,Operations Manager,Female,Sydney Branch,45-54,No,Active,Years With Current Manager,4,4-5
E101185,1,Operations,Operations Manager,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,2,2-3
E101210,0,Operations,Operations Manager,Male,Sydney Branch,25-34,No,Terminated,Years With Current Manager,7,6-10
E101391,1,Operations,Operations Manager,Female,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E101399,1,Operations,Operations Manager,Male,Sydney Branch,35-44,Yes,Active,Years With Current Manager,3,2-3
E101451,1,Operations,Operations Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,1,0-1
E101540,0,Operations,Operations Manager,Female,Sydney Branch,25-34,No,Terminated,Years With Current Manager,9,6-10
E101572,0,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,6,6-10
E101660,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E101720,1,Operations,Operations Manager,Male,Sydney Branch,35-44,Yes,Active,Years With Current Manager,6,6-10
E101745,1,Operations,Operations Manager,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,2,2-3
E101778,1,Operations,Operations Manager,Female,Sydney Branch,22-24,Yes,Active,Years With Current Manager,0,0-1
E101822,1,Operations,Operations Manager,Female,Sydney Branch,55-65,Yes,Active,Years With Current Manager,2,2-3
E101882,1,Operations,Operations Manager,Male,Sydney Branch,55-65,No,Active,Years With Current Manager,5,4-5
E101966,0,Operations,Operations Manager,Female,Sydney Branch,45-54,No,Terminated,Years With Current Manager,2,2-3
E101991,1,Operations,Operations Manager,Male,Sydney Branch,25-34,No,Active,Years With Current Manager,0,0-1
E102028,0,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Terminated,Years With Current Manager,5,4-5
E102082,0,Operations,Operations Manager,Female,Sydney Branch,35-44,No,Terminated,Years With Current Manager,2,2-3
E102084,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,3,2-3
E102250,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,0,0-1
E102276,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,5,4-5
E102339,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,10,6-10
E102387,1,Operations,Operations Manager,Male,Sydney Branch,35-44,No,Active,Years With Current Manager,2,2-3
E102423,1,Operations,Operations Manager,Female,Sydney Branch,25-34,No,Active,Years With Current Manager,9,6-10
E102448,1,Operations,Operations Manager,Male,Sydney Branch,22-24,No,Active,Years With Current Manager,1,0-1
